stim,N_x,leak_rate,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,400,0.03,146,723,0.03391634160298608,0.1746654491764829
10-6,600,0.03,146,723,0.03337990179184491,0.1719028428297869
10-6,800,0.03,146,723,0.034604208100936916,0.1782078863958161
10-6,1000,0.03,146,723,0.032496171927115326,0.16735173069686524
10-6,1200,0.03,146,723,0.03351710206353628,0.1726094092207799
10-6,400,0.05,146,723,0.060588380644095975,0.3120235326072143
10-6,600,0.05,146,723,0.05622181285381525,0.2895361861422938
10-6,800,0.05,146,723,0.054440757164260556,0.28036394416920873
10-6,1000,0.05,146,723,0.053288259051448315,0.2744287049589846
10-6,1200,0.05,146,723,0.05462439361919622,0.28130965182429646
10-6,400,0.07,146,723,0.07829659007062842,0.4032188740683406
10-6,600,0.07,146,723,0.07433283416388979,0.38280596474042283
10-6,800,0.07,146,723,0.0768999985509649,0.3960265805139963
10-6,1000,0.07,146,723,0.07235864080908727,0.3726390849184714
10-6,1200,0.07,146,723,0.07329780990887835,0.37747570304751044
10-6,400,0.09,146,723,0.0872356449352717,0.4492540287858729
10-6,600,0.09,146,723,0.08042831874645992,0.4141970435609405
10-6,800,0.09,146,723,0.08469655566269874,0.4361779967808733
10-6,1000,0.09,146,723,0.07981992111002238,0.4110638622853716
10-6,1200,0.09,146,723,0.08085866014583888,0.41641325469307344
10-6,400,0.01,146,724,0.04805387560321354,0.24747220278519527
10-6,600,0.01,146,724,0.04888722104564224,0.2517638406547752
10-6,800,0.01,146,724,0.0465784059888754,0.2398736956716824
10-6,1000,0.01,146,724,0.04993539292799097,0.2571618111902672
10-6,1200,0.01,146,724,0.04814965002736182,0.2479654305928786
10-6,400,0.03,146,724,0.03454148936801943,0.1778848917820383
10-6,600,0.03,146,724,0.03350740683746035,0.17255947986704115
10-6,800,0.03,146,724,0.0326050280963658,0.16791232806082418
10-6,1000,0.03,146,724,0.03393162956335051,0.17474418050002313
10-6,1200,0.03,146,724,0.03357473030522413,0.17290618836156946
10-6,400,0.05,146,724,0.0588229909695646,0.30293196889780766
10-6,600,0.05,146,724,0.05518343392205964,0.2841886482311141
10-6,800,0.05,146,724,0.04972207257495845,0.25606323470707626
10-6,1000,0.05,146,724,0.05311700672901903,0.2735467742316153
10-6,1200,0.05,146,724,0.055177402034033235,0.28415758466760105
10-6,400,0.07,146,724,0.07749635332038216,0.39909774234176937
10-6,600,0.07,146,724,0.07430023194059217,0.3826380668567687
10-6,800,0.07,146,724,0.07402248566371895,0.38120770391329356
10-6,1000,0.07,146,724,0.07369415166769519,0.3795168197499394
10-6,1200,0.07,146,724,0.07243562798535567,0.37303556045469394
10-6,400,0.09,146,724,0.0882230768674619,0.4543391952223385
10-6,600,0.09,146,724,0.08052359460352457,0.4146877038026809
10-6,800,0.09,146,724,0.08045321524461034,0.41432525780300905
10-6,1000,0.09,146,724,0.08035833578563374,0.41383663896806044
10-6,1200,0.09,146,724,0.08151698721359155,0.41980356707817845
10-6,400,0.01,146,725,0.053744576059409806,0.27677868763386854
10-6,600,0.01,146,725,0.045947263834483325,0.23662338261665056
10-6,800,0.01,146,725,0.04588645432688196,0.2363102203044023
10-6,1000,0.01,146,725,0.05246268691259071,0.27017709875248097
10-6,1200,0.01,146,725,0.051564253919215985,0.2655502671153992
10-6,400,0.03,146,725,0.03422473977843321,0.17625366604462941
10-6,600,0.03,146,725,0.034824856329472124,0.17934420063625603
10-6,800,0.03,146,725,0.033366220851444396,0.17183238748327032
10-6,1000,0.03,146,725,0.0338609573058605,0.17438022610472592
10-6,1200,0.03,146,725,0.03429257891694665,0.17660303018710968
10-6,400,0.05,146,725,0.057384984738171434,0.2955263941083747
10-6,600,0.05,146,725,0.06188887838712834,0.31872095372352216
10-6,800,0.05,146,725,0.05588899181845216,0.28782219421717536
10-6,1000,0.05,146,725,0.05436200171526625,0.2799583622218776
10-6,1200,0.05,146,725,0.05310699728723326,0.27349522670134263
10-6,400,0.07,146,725,0.0760127042560671,0.3914571119556182
10-6,600,0.07,146,725,0.07679294377869028,0.3954752601474098
10-6,800,0.07,146,725,0.07708145001801066,0.3969610357204649
10-6,1000,0.07,146,725,0.07336894378201711,0.37784203471290295
10-6,1200,0.07,146,725,0.0745374844076192,0.38385989110911845
10-6,400,0.09,146,725,0.08144730938348468,0.41944473387512493
10-6,600,0.09,146,725,0.08552521173896141,0.4404454849276639
10-6,800,0.09,146,725,0.08516565228069936,0.43859379304950846
10-6,1000,0.09,146,725,0.08115474692798101,0.4179380692324317
10-6,1200,0.09,146,725,0.08207377782059856,0.4226709777974279
10-6,400,0.01,156,721,0.05413083055847234,0.27876785605199933
10-6,600,0.01,156,721,0.04742325762138886,0.24422458916154677
10-6,800,0.01,156,721,0.04723112569132528,0.24323513073886285
10-6,1000,0.01,156,721,0.049197896166796505,0.25336378354424033
10-6,1200,0.01,156,721,0.05017920436959703,0.2584174134442184
10-6,400,0.03,156,721,0.03483003514842189,0.17937087098734084
10-6,600,0.03,156,721,0.032621256103517,0.1679959005224854
10-6,800,0.03,156,721,0.032848245139566995,0.16916486922801105
10-6,1000,0.03,156,721,0.033447287359620236,0.17224987113258158
10-6,1200,0.03,156,721,0.03311715115334488,0.1705497057835739
10-6,400,0.05,156,721,0.05470519348794098,0.2817257623097051
10-6,600,0.05,156,721,0.050119796541323196,0.25811146962717846
10-6,800,0.05,156,721,0.04765893179467326,0.24543828537377008
10-6,1000,0.05,156,721,0.057907509361413284,0.29821733875955947
10-6,1200,0.05,156,721,0.056079385129196406,0.2888026989405508
10-6,400,0.07,156,721,0.07440801754768876,0.38319315094274303
10-6,600,0.07,156,721,0.07413624296944264,0.38179354159395856
10-6,800,0.07,156,721,0.07423466656449532,0.382300412342009
10-6,1000,0.07,156,721,0.07361842345675364,0.379126827747433
10-6,1200,0.07,156,721,0.0745073008088332,0.3837044488771279
10-6,400,0.09,156,721,0.07968160515799291,0.41035155026268066
10-6,600,0.09,156,721,0.08296542073459522,0.4272628412684734
10-6,800,0.09,156,721,0.08430707108990196,0.43417219383634614
10-6,1000,0.09,156,721,0.08105011146548158,0.41739920804654124
10-6,1200,0.09,156,721,0.08314683758350207,0.42819711819531353
10-6,400,0.01,156,722,0.05031388134960746,0.25911098515907527
10-6,600,0.01,156,722,0.050707638030553094,0.26113878899324694
10-6,800,0.01,156,722,0.04811214350879758,0.24777227612507793
10-6,1000,0.01,156,722,0.047710746764397585,0.2457051267998562
10-6,1200,0.01,156,722,0.04521619681171619,0.232858467420181
10-6,400,0.03,156,722,0.034050862251315345,0.17535821580028277
10-6,600,0.03,156,722,0.03407868492674622,0.17550149953525368
10-6,800,0.03,156,722,0.03353683854711573,0.17271104995225742
10-6,1000,0.03,156,722,0.03370863639077122,0.1735957900542676
10-6,1200,0.03,156,722,0.03288439053280172,0.16935101404925698
10-6,400,0.05,156,722,0.059741821296089,0.30766384456936385
10-6,600,0.05,156,722,0.0537317129035802,0.2767124437884354
10-6,800,0.05,156,722,0.05903530613619413,0.30402536878097963
10-6,1000,0.05,156,722,0.055199610643569506,0.2842719565773325
10-6,1200,0.05,156,722,0.05330920519483178,0.2745365753061292
10-6,400,0.07,156,722,0.07679086339767577,0.3954645464127561
10-6,600,0.07,156,722,0.07362004013567297,0.3791351534670205
10-6,800,0.07,156,722,0.07569956767355625,0.3898444928094238
10-6,1000,0.07,156,722,0.07363564375147597,0.37921551038154006
10-6,1200,0.07,156,722,0.07213771082967013,0.37150131969181005
10-6,400,0.09,156,722,0.08297086982175904,0.4272909034712962
10-6,600,0.09,156,722,0.08094465713986511,0.41685612980517267
10-6,800,0.09,156,722,0.08295035524887412,0.42718525566501003
10-6,1000,0.09,156,722,0.08067579739971177,0.41547153155371447
10-6,1200,0.09,156,722,0.07934143682783588,0.40859972057308763
10-6,400,0.01,156,723,0.048200802066720755,0.24822885800010033
10-6,600,0.01,156,723,0.04788596306618995,0.24660747158732915
10-6,800,0.01,156,723,0.05454826873729585,0.2809176170097437
10-6,1000,0.01,156,723,0.04508673798399124,0.23219176861878524
10-6,1200,0.01,156,723,0.04816909100384555,0.24806554949513843
10-6,400,0.03,156,723,0.033916337685985835,0.17466542900436013
10-6,600,0.03,156,723,0.033379886590531295,0.17190276454468462
10-6,800,0.03,156,723,0.03460420013462112,0.1782078453701612
10-6,1000,0.03,156,723,0.032496182177786735,0.16735178348670168
10-6,1200,0.03,156,723,0.03351707430458568,0.17260926626522083
10-6,400,0.05,156,723,0.06058848494820011,0.31202406976194086
10-6,600,0.05,156,723,0.056221810494691236,0.2895361739930632
10-6,800,0.05,156,723,0.054440657470220206,0.2803634307558064
10-6,1000,0.05,156,723,0.05328835689002095,0.27442920881693117
10-6,1200,0.05,156,723,0.05462450024236158,0.28131020092193465
10-6,400,0.07,156,723,0.07829636906857783,0.40321773593195526
10-6,600,0.07,156,723,0.07433283297487141,0.3828059586171082
10-6,800,0.07,156,723,0.07690010631849678,0.3960271355049969
10-6,1000,0.07,156,723,0.07235883643457366,0.37264009236832707
10-6,1200,0.07,156,723,0.07329783623673305,0.3774758386330822
10-6,400,0.09,156,723,0.08723520893381037,0.44925178342604094
10-6,600,0.09,156,723,0.08042831518117431,0.4141970252001096
10-6,800,0.09,156,723,0.08469703487043506,0.4361804646482953
10-6,1000,0.09,156,723,0.07982010159324987,0.4110647917542503
10-6,1200,0.09,156,723,0.08085881142254787,0.41641403375157676
10-6,400,0.01,156,724,0.04805395388539778,0.2474726059298809
10-6,600,0.01,156,724,0.048887214743558526,0.2517638081997335
10-6,800,0.01,156,724,0.04657843516349626,0.23987384591778843
10-6,1000,0.01,156,724,0.04993536511817646,0.2571616679727646
10-6,1200,0.01,156,724,0.048149598370025144,0.24796516456324547
10-6,400,0.03,156,724,0.0345414910819872,0.17788490060878484
10-6,600,0.03,156,724,0.033507411598290175,0.17255950438479398
10-6,800,0.03,156,724,0.03260502940202972,0.16791233478485057
10-6,1000,0.03,156,724,0.033931603990607045,0.17474404880319166
10-6,1200,0.03,156,724,0.033574688428702766,0.17290597270206529
10-6,400,0.05,156,724,0.05882320202332733,0.30293305580159874
10-6,600,0.05,156,724,0.055183234983998374,0.28418762372186024
10-6,800,0.05,156,724,0.04972206303385342,0.25606318557142904
10-6,1000,0.05,156,724,0.05311666506128382,0.2735450146801537
10-6,1200,0.05,156,724,0.05517738399695211,0.28415749177860633
10-6,400,0.07,156,724,0.07749586003006542,0.39909520195059883
10-6,600,0.07,156,724,0.07430006501441543,0.3826372072052184
10-6,800,0.07,156,724,0.07402266126514429,0.38120860824142516
10-6,1000,0.07,156,724,0.07369424275044462,0.37951728881613545
10-6,1200,0.07,156,724,0.07243558250062036,0.3730353262132826
10-6,400,0.09,156,724,0.08822245081303949,0.4543359711105466
10-6,600,0.09,156,724,0.08052390297917666,0.41468929190355625
10-6,800,0.09,156,724,0.08045326749559753,0.41432552688987734
10-6,1000,0.09,156,724,0.08035846433022978,0.41383730095866866
10-6,1200,0.09,156,724,0.08151699910700168,0.41980362832793966
10-6,400,0.01,156,725,0.053744599672154815,0.27677880923692233
10-6,600,0.01,156,725,0.045947344422635435,0.23662379763681846
10-6,800,0.01,156,725,0.04588648144465614,0.23631035995797292
10-6,1000,0.01,156,725,0.052462819527487714,0.27017778170469386
10-6,1200,0.01,156,725,0.05156426462447728,0.2655503222463238
10-6,400,0.03,156,725,0.03422469806418479,0.1762534512208131
10-6,600,0.03,156,725,0.034824762647536346,0.17934371818453454
10-6,800,0.03,156,725,0.03336623383660218,0.17183245435541247
10-6,1000,0.03,156,725,0.033860932287872306,0.17438009726482342
10-6,1200,0.03,156,725,0.03429255487547982,0.1766029063761854
10-6,400,0.05,156,725,0.05738508599969523,0.2955269155941454
10-6,600,0.05,156,725,0.06188899282968112,0.3187215430901502
10-6,800,0.05,156,725,0.05588907569779294,0.2878226261866049
10-6,1000,0.05,156,725,0.05436189242311292,0.27995779937924337
10-6,1200,0.05,156,725,0.05310705347252315,0.2734955160494395
10-6,400,0.07,156,725,0.07601298529958112,0.39145855929897233
10-6,600,0.07,156,725,0.07679275293565406,0.3954742773266494
10-6,800,0.07,156,725,0.07708180163781203,0.3969628465239786
10-6,1000,0.07,156,725,0.07336918271936824,0.37784326521412415
10-6,1200,0.07,156,725,0.0745373712723347,0.383859308474779
10-6,400,0.09,156,725,0.081447952672956,0.4194480467455333
10-6,600,0.09,156,725,0.0855251948695943,0.44044539805226857
10-6,800,0.09,156,725,0.0851657073047642,0.4385940764174233
10-6,1000,0.09,156,725,0.08115508795590115,0.4179398254889157
10-6,1200,0.09,156,725,0.08207500050959207,0.4226772745119956
