stim,leak_rate,N_x,RMSE,NRMSE,csv_seed,reservoir_seed
10-7,0.5,1000,0.12807485321405107,1.7385769020349138,116,722
10-7,0.5,1200,0.13956734486227285,1.8945839559179587,116,722
10-7,0.7,400,0.14843283630412485,2.014930286670584,116,722
10-7,0.7,600,0.14852593524488353,2.016194076274437,116,722
10-7,0.7,800,0.148316846506064,2.013355760690505,116,722
10-7,0.7,1000,0.13968553967430192,1.8961884142872425,116,722
10-7,0.7,1200,0.1451140511817887,1.96987879520514,116,722
10-7,0.9,400,0.15110475136025422,2.0512007151287146,116,722
10-7,0.9,600,0.15103141935469205,2.0502052556153845,116,722
10-7,0.9,800,0.1493626280030526,2.0275519241809383,116,722
10-7,0.9,1000,0.14507433135726805,1.9693396107537704,116,722
10-7,0.9,1200,0.14851535830916787,2.0160504976118965,116,722
10-7,0.1,400,0.05046117659139157,0.6849950155685468,116,723
10-7,0.1,600,0.04710619887327266,0.6394522207014322,116,723
10-7,0.1,800,0.06985907699636522,0.9483155718349423,116,723
10-7,0.1,1000,0.06747579981717067,0.9159633141441251,116,723
10-7,0.1,1200,0.05111285151196173,0.6938413030020772,116,723
10-7,0.3,400,0.13404125841305015,1.8195690250539764,116,723
10-7,0.3,600,0.13115914521889685,1.7804452212575317,116,723
10-7,0.3,800,0.12418468266188733,1.6857690283794606,116,723
10-7,0.3,1000,0.1263103622220161,1.714624477295659,116,723
10-7,0.3,1200,0.12364765560386186,1.6784790505624227,116,723
10-7,0.5,400,0.14469432130763674,1.964181090730125,116,723
10-7,0.5,600,0.145171178506175,1.9706542811351306,116,723
10-7,0.5,800,0.13985131862317168,1.8984388127387395,116,723
10-7,0.5,1000,0.1405495569404082,1.907917184019277,116,723
10-7,0.5,1200,0.13871307770214175,1.8829875408880021,116,723
10-7,0.7,400,0.14788000002760446,2.0074257035549663,116,723
10-7,0.7,600,0.14701075698023397,1.9956259954429685,116,723
10-7,0.7,800,0.1455924950547278,1.976373524229126,116,723
10-7,0.7,1000,0.14641923819234764,1.9875963090843194,116,723
10-7,0.7,1200,0.1450379687246733,1.9688459991544602,116,723
10-7,0.9,400,0.15083523782128191,2.0475421513913052,116,723
10-7,0.9,600,0.14985743093378054,2.034268722403498,116,723
10-7,0.9,800,0.14901655828108298,2.022854133709108,116,723
10-7,0.9,1000,0.14941199451124762,2.0282220594083316,116,723
10-7,0.9,1200,0.14739271499556175,2.000810958504266,116,723
10-7,0.1,400,0.06476133059073054,0.8791152258587065,116,724
10-7,0.1,600,0.05333711417622433,0.7240349873601035,116,724
10-7,0.1,800,0.05695981264848081,0.77321200945964,116,724
10-7,0.1,1000,0.06281577927347397,0.8527049626647856,116,724
10-7,0.1,1200,0.05762751864900925,0.7822759138931569,116,724
10-7,0.3,400,0.13042967882454007,1.7705429383954947,116,724
10-7,0.3,600,0.11010195340606303,1.494600292383585,116,724
10-7,0.3,800,0.1261278544309055,1.7121469899349198,116,724
10-7,0.3,1000,0.12622606505937653,1.7134801691337178,116,724
10-7,0.3,1200,0.12076121926509957,1.6392965614021244,116,724
10-7,0.5,400,0.144243968468181,1.9580676888811686,116,724
10-7,0.5,600,0.13611119294860982,1.8476677523367933,116,724
10-7,0.5,800,0.14434220751279583,1.9594012538204146,116,724
10-7,0.5,1000,0.1399789444014289,1.9001712935857908,116,724
10-7,0.5,1200,0.1397491376855979,1.8970517378100091,116,724
10-7,0.7,400,0.1481292983523964,2.010809851951958,116,724
10-7,0.7,600,0.143126139179351,1.9428934986853001,116,724
10-7,0.7,800,0.14877335705792077,2.019552751599149,116,724
10-7,0.7,1000,0.14438334263453886,1.9599596504980614,116,724
10-7,0.7,1200,0.1459780012504873,1.9816066527529486,116,724
10-7,0.9,400,0.15109523750017992,2.051071567392377,116,724
10-7,0.9,600,0.14721119968958096,1.9983469438251584,116,724
10-7,0.9,800,0.15128352401124848,2.053627499106477,116,724
10-7,0.9,1000,0.14852822858683942,2.0162252076890192,116,724
10-7,0.9,1200,0.14836506291409288,2.014010283660428,116,724
10-7,0.1,400,0.048384967497210024,0.6568111130743853,116,725
10-7,0.1,600,0.07209062248538402,0.9786081183082468,116,725
10-7,0.1,800,0.047025462604002935,0.6383562505762569,116,725
10-7,0.1,1000,0.05689464909610803,0.7723274341962937,116,725
10-7,0.1,1200,0.048937908754567355,0.6643171212727076,116,725
10-7,0.3,400,0.13551611021221488,1.8395896864688053,116,725
10-7,0.3,600,0.13623498510353957,1.8493481929214433,116,725
10-7,0.3,800,0.13442109569221883,1.8247251997715126,116,725
10-7,0.3,1000,0.12730361327250664,1.728107556065374,116,725
10-7,0.3,1200,0.1217075259167965,1.652142384337659,116,725
10-7,0.5,400,0.149314323327214,2.0268962030025355,116,725
10-7,0.5,600,0.14661048871787982,1.9901924763868621,116,725
10-7,0.5,800,0.1501768902233286,2.038605284406193,116,725
10-7,0.5,1000,0.14265094756986538,1.936442918141501,116,725
10-7,0.5,1200,0.1401705924847695,1.9027728576138079,116,725
10-7,0.7,400,0.15028534361331988,2.0400775059551886,116,725
10-7,0.7,600,0.1487529264705702,2.0192754126339163,116,725
10-7,0.7,800,0.15154612272816737,2.057192196252576,116,725
10-7,0.7,1000,0.14670820475769214,1.9915189416961143,116,725
10-7,0.7,1200,0.14593958424838246,1.9810851537168086,116,725
10-7,0.9,400,0.15170592030878446,2.0593613994621838,116,725
10-7,0.9,600,0.15065666204644754,2.0451180399471083,116,725
10-7,0.9,800,0.1516287235952273,2.0583134777216125,116,725
10-7,0.9,1000,0.1492205433577399,2.0256231686424746,116,725
10-7,0.9,1200,0.14911872224653125,2.024240978246433,116,725
10-7,0.1,400,0.06739544779069949,0.9148725599972435,126,721
10-7,0.1,600,0.05651650740364186,0.7671942765488723,126,721
10-7,0.1,800,0.062016580563305036,0.8418560849751615,126,721
10-7,0.1,1000,0.05577209329933519,0.757089083102868,126,721
10-7,0.1,1200,0.0459239872996825,0.6234040607107503,126,721
10-7,0.3,400,0.1294851498538887,1.7577212469356358,126,721
10-7,0.3,600,0.1290753103509484,1.7521578012203196,126,721
10-7,0.3,800,0.12961320562229642,1.7594595647672706,126,721
10-7,0.3,1000,0.11406096913839749,1.5483427182720295,126,721
10-7,0.3,1200,0.1027024852965873,1.3941547793133653,126,721
10-7,0.5,400,0.1430283618317067,1.9415662011410078,126,721
10-7,0.5,600,0.14668570265775716,1.991213482582069,126,721
10-7,0.5,800,0.14269533244097213,1.9370454291713362,126,721
10-7,0.5,1000,0.1377160757606294,1.8694535449215934,126,721
10-7,0.5,1200,0.13115843795392287,1.7804356203521507,126,721
10-7,0.7,400,0.147850025887553,2.007018813785085,126,721
10-7,0.7,600,0.14841339560060923,2.014666385075201,126,721
10-7,0.7,800,0.1478028737162894,2.0063787375032667,126,721
10-7,0.7,1000,0.144921629201414,1.967266725761936,126,721
10-7,0.7,1200,0.14310047799124978,1.9425451559170521,126,721
10-7,0.9,400,0.15060227691300798,2.044379778419265,126,721
10-7,0.9,600,0.14972437953552115,2.032462590426828,126,721
10-7,0.9,800,0.15042884934540598,2.0420255523113107,126,721
10-7,0.9,1000,0.14757771478447185,2.0033222739718144,126,721
10-7,0.9,1200,0.14685624177394196,1.9935284988467907,126,721
10-7,0.1,400,0.06276832574524724,0.8520607955545008,126,722
10-7,0.1,600,0.06073157242458165,0.8244124931002013,126,722
10-7,0.1,800,0.061087703654438955,0.8292468654596868,126,722
10-7,0.1,1000,0.07955833871780409,1.0799800787424934,126,722
10-7,0.1,1200,0.05361849374714219,0.7278546288465136,126,722
10-7,0.3,400,0.13265736936922648,1.800783155180287,126,722
10-7,0.3,600,0.1254616247590174,1.7031031262104845,126,722
10-7,0.3,800,0.125258383986728,1.7003441949809204,126,722
10-7,0.3,1000,0.10131982303702199,1.3753855626602094,126,722
10-7,0.3,1200,0.12324935575512458,1.6730722521182244,126,722
10-7,0.5,400,0.1445843152719578,1.962687792491507,126,722
10-7,0.5,600,0.14604873335193413,1.9825668193642842,126,722
10-7,0.5,800,0.14446255126299107,1.9610348833670674,126,722
10-7,0.5,1000,0.1282491654132445,1.740943136745752,126,722
10-7,0.5,1200,0.13962217651291794,1.8953282787800954,126,722
10-7,0.7,400,0.14841312897638897,2.0146627657330805,126,722
10-7,0.7,600,0.14846684394107498,2.015391929925372,126,722
10-7,0.7,800,0.14859281297971771,2.0171019210396293,126,722
10-7,0.7,1000,0.13967425659242172,1.8960352499068165,126,722
10-7,0.7,1200,0.14512289301382586,1.9699988203667211,126,722
10-7,0.9,400,0.1511042436030205,2.0511938224797968,126,722
10-7,0.9,600,0.15101026099553386,2.0499180373707855,126,722
10-7,0.9,800,0.14956098548398913,2.030244566226178,126,722
10-7,0.9,1000,0.14500941868732417,1.9684584411425492,126,722
10-7,0.9,1200,0.14852315796227641,2.016156375513749,126,722
10-7,0.1,400,0.05389275984505029,0.7315777071157298,126,723
10-7,0.1,600,0.04864415654545246,0.6603295250126101,126,723
10-7,0.1,800,0.07389203845230417,1.0030617882711548,126,723
10-7,0.1,1000,0.06831678959821222,0.9273794928199077,126,723
10-7,0.1,1200,0.0504259958149575,0.6845174473046058,126,723
10-7,0.3,400,0.13438078833463518,1.8241780397387788,126,723
10-7,0.3,600,0.13191977396662014,1.7907705235212423,126,723
10-7,0.3,800,0.12460188298186531,1.6914323949313868,126,723
10-7,0.3,1000,0.12646558072516623,1.7167315209312601,126,723
10-7,0.3,1200,0.12386606762478894,1.6814439268451693,126,723
10-7,0.5,400,0.14468635064862734,1.9640728914755485,126,723
10-7,0.5,600,0.14542542092341867,1.9741055440727397,126,723
10-7,0.5,800,0.1401401298078657,1.9023593361057987,126,723
10-7,0.5,1000,0.140633330553384,1.9090543851549,126,723
10-7,0.5,1200,0.13880799111157213,1.8842759613482876,126,723
10-7,0.7,400,0.1478955631467769,2.007636968130625,126,723
10-7,0.7,600,0.14697433133817353,1.9951315285094617,126,723
10-7,0.7,800,0.1456201709907285,1.9767492165829763,126,723
10-7,0.7,1000,0.14646321588491534,1.988193292790209,126,723
10-7,0.7,1200,0.1450572681470989,1.9691079829023213,126,723
10-7,0.9,400,0.15087157439368942,2.0480354092315562,126,723
10-7,0.9,600,0.14980599632308966,2.0335705133181996,126,723
10-7,0.9,800,0.14901874054020908,2.022883757208301,126,723
10-7,0.9,1000,0.14944287406587625,2.028641239903762,126,723
10-7,0.9,1200,0.1474013673614546,2.000928411720973,126,723
10-7,0.1,400,0.057857427102920696,0.7853968507322173,126,724
10-7,0.1,600,0.0480554572148689,0.6523381119232239,126,724
10-7,0.1,800,0.053914223811015946,0.73186907387913,126,724
10-7,0.1,1000,0.0917674929006915,1.245715607014192,126,724
10-7,0.1,1200,0.05518947806136796,0.7491802597071425,126,724
10-7,0.3,400,0.13092075979497728,1.777209212147174,126,724
10-7,0.3,600,0.11058993693509102,1.5012245193169054,126,724
10-7,0.3,800,0.12648820904296385,1.7170386934141293,126,724
10-7,0.3,1000,0.1262387593176708,1.7136524898017105,126,724
10-7,0.3,1200,0.12100433758697005,1.6425968181524413,126,724
10-7,0.5,400,0.1443192453269942,1.9590895491816573,126,724
10-7,0.5,600,0.13620351739515343,1.8489210284189106,126,724
10-7,0.5,800,0.1444150971531692,1.9603907083618066,126,724
10-7,0.5,1000,0.14012189631073527,1.902111821967318,126,724
10-7,0.5,1200,0.1399337941682486,1.8995583930002435,126,724
10-7,0.7,400,0.14831948067832562,2.0133915187720888,126,724
10-7,0.7,600,0.14313762244101,1.9430493804449067,126,724
10-7,0.7,800,0.14879170826241964,2.0198018635791013,126,724
10-7,0.7,1000,0.14427340807969313,1.9584673225898588,126,724
10-7,0.7,1200,0.14611090868589496,1.9834108304780034,126,724
10-7,0.9,400,0.15129747159113685,2.053816833231207,126,724
10-7,0.9,600,0.14721327682965085,1.9983751403653627,126,724
10-7,0.9,800,0.15131313739784366,2.054029491758691,126,724
10-7,0.9,1000,0.1484360037481857,2.014973283753496,126,724
10-7,0.9,1200,0.1484342344025853,2.0149492654289354,126,724
10-7,0.1,400,0.04612705900967988,0.6261606969714854,126,725
10-7,0.1,600,0.06698472057900355,0.9092970639074817,126,725
10-7,0.1,800,0.04495652843079733,0.6102711029059776,126,725
10-7,0.1,1000,0.05882962554841741,0.7985941468377217,126,725
10-7,0.1,1200,0.07114252986713947,0.965738051423884,126,725
10-7,0.3,400,0.1356923820385501,1.8419825225178441,126,725
10-7,0.3,600,0.13635829334287092,1.8510220645000721,126,725
10-7,0.3,800,0.1347713058615064,1.829479195547432,126,725
10-7,0.3,1000,0.12760954780641515,1.732260523653002,126,725
10-7,0.3,1200,0.1220394554725732,1.6566482263846656,126,725
10-7,0.5,400,0.1492309566658961,2.0257645261110158,126,725
10-7,0.5,600,0.14670384536024306,1.9914597642110612,126,725
10-7,0.5,800,0.1502273314239786,2.0392900082544756,126,725
10-7,0.5,1000,0.14282074819940863,1.9387479096762676,126,725
10-7,0.5,1200,0.1402370360033163,1.9036748080259025,126,725
10-7,0.7,400,0.1502597443210451,2.0397300034038253,126,725
10-7,0.7,600,0.14878906212161222,2.0197659430281747,126,725
10-7,0.7,800,0.15159640922752723,2.057874820078232,126,725
10-7,0.7,1000,0.14683424907971693,1.993229954759223,126,725
10-7,0.7,1200,0.14599468745387711,1.9818331628528485,126,725
10-7,0.9,400,0.15170230425508294,2.0593123126408117,126,725
10-7,0.9,600,0.1506664227892505,2.045250539040865,126,725
10-7,0.9,800,0.15167626121371686,2.058958786331458,126,725
10-7,0.9,1000,0.14929593591644102,2.0266465995335023,126,725
10-7,0.9,1200,0.14916848359920662,2.0249164733667033,126,725
10-7,0.1,400,0.06618340754838542,0.8984194849653928,136,721
10-7,0.1,600,0.07530256449547555,1.0222092472518645,136,721
10-7,0.1,800,0.055757672988905334,0.7568933318058385,136,721
10-7,0.1,1000,0.056178608359755106,0.7626074005292733,136,721
10-7,0.1,1200,0.07442917151219189,1.0103532050310036,136,721
10-7,0.3,400,0.1299299961746954,1.7637598994806216,136,721
10-7,0.3,600,0.13104339588444736,1.7788739594973213,136,721
10-7,0.3,800,0.12997023243566763,1.7643060943986333,136,721
10-7,0.3,1000,0.11556307534537401,1.5687333499246616,136,721
10-7,0.3,1200,0.10244789272715293,1.390698763167022,136,721
10-7,0.5,400,0.1432774560123387,1.9449475783435592,136,721
10-7,0.5,600,0.14780189259742926,2.006365419115265,136,721
10-7,0.5,800,0.14288108759345416,1.9395669984679997,136,721
10-7,0.5,1000,0.1382543533718664,1.8767604986154238,136,721
10-7,0.5,1200,0.13103212820615898,1.7787210042159358,136,721
10-7,0.7,400,0.14785077356376994,2.007028963260711,136,721
10-7,0.7,600,0.1489543032175926,2.022009040291447,136,721
10-7,0.7,800,0.14786766780230698,2.007258297374012,136,721
10-7,0.7,1000,0.1451899801032382,1.9709095070561848,136,721
10-7,0.7,1200,0.14308111813416916,1.9422823517872607,136,721
10-7,0.9,400,0.15058329341885301,2.0441220833009064,136,721
10-7,0.9,600,0.1499647694809225,2.0357258103022997,136,721
10-7,0.9,800,0.1504656548377047,2.0425251755954505,136,721
10-7,0.9,1000,0.14769841426959882,2.004960732511201,136,721
10-7,0.9,1200,0.14686156338340736,1.993600738065232,136,721
10-7,0.1,400,0.06271268775873094,0.8513055269298996,136,722
10-7,0.1,600,0.06846836435502203,0.9294370737150478,136,722
10-7,0.1,800,0.06180092157495039,0.8389285802663099,136,722
10-7,0.1,1000,0.051682593484702444,0.7015753757655363,136,722
10-7,0.1,1200,0.054707746950941064,0.7426409074411666,136,722
10-7,0.3,400,0.13298281382628332,1.805200963998609,136,722
10-7,0.3,600,0.12513130601483202,1.6986191504374255,136,722
10-7,0.3,800,0.12738753973772804,1.729246832123411,136,722
10-7,0.3,1000,0.10310607704587221,1.3996334136865463,136,722
10-7,0.3,1200,0.12333807396840366,1.6742765746883939,136,722
10-7,0.5,400,0.14472087497733785,1.9645415486627174,136,722
10-7,0.5,600,0.14595000457822843,1.9812266065026378,136,722
10-7,0.5,800,0.14582856002110117,1.9795780338390687,136,722
10-7,0.5,1000,0.12848175655537797,1.7441004902556978,136,722
10-7,0.5,1200,0.13968372907766927,1.8961638359925546,136,722
10-7,0.7,400,0.148453237478291,2.0152072263608476,136,722
10-7,0.7,600,0.14844743472490926,2.0151284557611198,136,722
10-7,0.7,800,0.14937907535770256,2.027775191982356,136,722
10-7,0.7,1000,0.13981430128192474,1.8979363136700182,136,722
10-7,0.7,1200,0.14515321937804002,1.970410491471722,136,722
10-7,0.9,400,0.151130601043774,2.051551616664532,136,722
10-7,0.9,600,0.15100744381181605,2.0498797949647423,136,722
10-7,0.9,800,0.14993149558144964,2.0352741273090156,136,722
10-7,0.9,1000,0.14506567817483002,1.9692221464527127,136,722
10-7,0.9,1200,0.1485435711134732,2.0164334777885347,136,722
10-7,0.1,400,0.05434654316392378,0.7377376766719989,136,723
10-7,0.1,600,0.05425258697911575,0.7364622502427564,136,723
10-7,0.1,800,0.06860826528856523,0.9313361860351285,136,723
10-7,0.1,1000,0.06810619696949066,0.9245207623912092,136,723
10-7,0.1,1200,0.057667799854291255,0.7828227189164066,136,723
10-7,0.3,400,0.13530984261595125,1.8367896670309312,136,723
10-7,0.3,600,0.1325846296660882,1.7997957359909342,136,723
10-7,0.3,800,0.12632581898510437,1.7148342981200526,136,723
10-7,0.3,1000,0.1268339731075382,1.7217323346804438,136,723
10-7,0.3,1200,0.12405099195200422,1.683954217943325,136,723
10-7,0.5,400,0.14518211118525648,1.970802688904895,136,723
10-7,0.5,600,0.14577248198222303,1.9788167916384471,136,723
10-7,0.5,800,0.14094714825774501,1.9133143643667427,136,723
10-7,0.5,1000,0.1407763778195022,1.9109962079759395,136,723
10-7,0.5,1200,0.138933974878415,1.88598615239335,136,723
10-7,0.7,400,0.14811018558066877,2.0105504019301494,136,723
10-7,0.7,600,0.14712408733678706,1.9971644203191874,136,723
10-7,0.7,800,0.14603243212776457,1.982345535239377,136,723
10-7,0.7,1000,0.14652072626608603,1.9889739785987142,136,723
10-7,0.7,1200,0.14509976963548094,1.9696849275885635,136,723
10-7,0.9,400,0.15097791975879316,2.0494790149884086,136,723
10-7,0.9,600,0.14989837924185478,2.0348245831428136,136,723
10-7,0.9,800,0.14923128546316805,2.0257689894332693,136,723
10-7,0.9,1000,0.14948012754824744,2.029146944515913,136,723
10-7,0.9,1200,0.14742771906483262,2.0012861280225933,136,723
10-7,0.1,400,0.08423391235607741,1.143449558716674,136,724
10-7,0.1,600,0.05677655346183772,0.770724322134706,136,724
10-7,0.1,800,0.06091528157913774,0.8269062886017254,136,724
10-7,0.1,1000,0.0644988326347978,0.8755518965121306,136,724
10-7,0.1,1200,0.06628132496058632,0.8997486838431381,136,724
10-7,0.3,400,0.13305470790065876,1.806176904036529,136,724
10-7,0.3,600,0.11119544436396112,1.509444097192077,136,724
10-7,0.3,800,0.12731226443681323,1.7282249929709157,136,724
10-7,0.3,1000,0.12780418459772452,1.73490265847623,136,724
10-7,0.3,1200,0.12164940085220899,1.651353354390053,136,724
10-7,0.5,400,0.14543915167664764,1.974291934841984,136,724
10-7,0.5,600,0.13649841568837343,1.8529241824196803,136,724
10-7,0.5,800,0.1450182600762229,1.9685784602886618,136,724
10-7,0.5,1000,0.14055759449991193,1.9080262914275719,136,724
10-7,0.5,1200,0.14031723281979228,1.9047634552446413,136,724
10-7,0.7,400,0.14880704632842984,2.0200100731270183,136,724
10-7,0.7,600,0.14324283115834552,1.9444775565564698,136,724
10-7,0.7,800,0.1490833343597009,2.023760598522302,136,724
10-7,0.7,1000,0.14447712907969296,1.9612327727634944,136,724
10-7,0.7,1200,0.14630709681355883,1.9860740242170571,136,724
10-7,0.9,400,0.1515760575831357,2.057598552739487,136,724
10-7,0.9,600,0.14726554899913297,1.9990847190547012,136,724
10-7,0.9,800,0.1514511531694766,2.05590301358328,136,724
10-7,0.9,1000,0.14853619234905474,2.0163333133217285,136,724
10-7,0.9,1200,0.1485231705753041,2.0161565467317364,136,724
10-7,0.1,400,0.059441888684772376,0.8069054313726737,136,725
10-7,0.1,600,0.07471770114542718,1.0142699064232519,136,725
10-7,0.1,800,0.06314885882740906,0.8572264155845388,136,725
10-7,0.1,1000,0.0597670661260245,0.8113196155332356,136,725
10-7,0.1,1200,0.055351960838099165,0.7513859136315023,136,725
10-7,0.3,400,0.13637614813990398,1.8512644379007297,136,725
10-7,0.3,600,0.13656482527245675,1.8538256721818278,136,725
10-7,0.3,800,0.1354849123658164,1.8391661852600942,136,725
10-7,0.3,1000,0.12830917639814823,1.7417577674839784,136,725
10-7,0.3,1200,0.12323681493439932,1.6729020143182323,136,725
10-7,0.5,400,0.1496092649673963,2.0308999454250403,136,725
10-7,0.5,600,0.1468837844737649,1.9939023825603392,136,725
10-7,0.5,800,0.15068208088760546,2.045463092929834,136,725
10-7,0.5,1000,0.14328142725126905,1.9450014866956167,136,725
10-7,0.5,1200,0.14094018965270663,1.9132199034348227,136,725
10-7,0.7,400,0.1503765901965147,2.0413161503725044,136,725
10-7,0.7,600,0.14884099193665623,2.020470874360882,136,725
10-7,0.7,800,0.15183687213320685,2.0611390303671326,136,725
10-7,0.7,1000,0.14704991507987775,1.9961575546511954,136,725
10-7,0.7,1200,0.14634679264631273,1.986612882987542,136,725
10-7,0.9,400,0.15173578095462162,2.05976674858287,136,725
10-7,0.9,600,0.15068431433779683,2.045493411332058,136,725
10-7,0.9,800,0.15178169573257652,2.060390027629546,136,725
10-7,0.9,1000,0.14938916585652218,2.027912167413032,136,725
10-7,0.9,1200,0.1493184289808896,2.026951935993587,136,725
10-7,0.1,400,0.06493234550114334,0.8814367008843335,146,721
10-7,0.1,600,0.10344976633692589,1.4042988905378375,146,721
10-7,0.1,800,0.06347786953418569,0.8616926351504363,146,721
10-7,0.1,1000,0.04678283959683918,0.6350627175713651,146,721
10-7,0.1,1200,0.06712585930835939,0.9112129789265722,146,721
10-7,0.3,400,0.12999973743035872,1.7647066156639504,146,721
10-7,0.3,600,0.1317362007916578,1.7882785739010514,146,721
10-7,0.3,800,0.1299680764829911,1.764276828001435,146,721
10-7,0.3,1000,0.11551232216516231,1.5680443910493906,146,721
10-7,0.3,1200,0.10232415113275271,1.3890190089260732,146,721
10-7,0.5,400,0.1433007206852759,1.9452633891525275,146,721
10-7,0.5,600,0.14808260516355537,2.0101760062159357,146,721
10-7,0.5,800,0.14293501354652696,1.9402990267630147,146,721
10-7,0.5,1000,0.13840124330363945,1.8787544844456892,146,721
10-7,0.5,1200,0.1309949774774087,1.7782166944527147,146,721
10-7,0.7,400,0.1478396114935813,2.006877441576931,146,721
10-7,0.7,600,0.14902263143034677,2.02293657485011,146,721
10-7,0.7,800,0.14788756139818485,2.007528346844487,146,721
10-7,0.7,1000,0.14527352965851714,1.9720436666772034,146,721
10-7,0.7,1200,0.1430823177935055,1.9422986367952864,146,721
10-7,0.9,400,0.1505781387284639,2.044052109957797,146,721
10-7,0.9,600,0.14995422707891087,2.0355827004242135,146,721
10-7,0.9,800,0.15046929862177882,2.042574638848137,146,721
10-7,0.9,1000,0.14773001509040948,2.005389703974123,146,721
10-7,0.9,1200,0.1468574725148008,1.9935452057769638,146,721
10-7,0.1,400,0.05624064844367834,0.7634495756651603,146,722
10-7,0.1,600,0.057039232111770595,0.7742901043469858,146,722
10-7,0.1,800,0.0714927308048079,0.9704919218834015,146,722
10-7,0.1,1000,0.08948662049043694,1.2147534626943401,146,722
10-7,0.1,1200,0.050104728305530574,0.6801563392709278,146,722
10-7,0.3,400,0.13303842299394936,1.8059558414161452,146,722
10-7,0.3,600,0.12509907788213334,1.6981816634077742,146,722
10-7,0.3,800,0.12828110757205474,1.7413767417674637,146,722
10-7,0.3,1000,0.10222843860742094,1.3877197407122017,146,722
10-7,0.3,1200,0.12330566843906936,1.673836679553752,146,722
10-7,0.5,400,0.14476332110641868,1.965117741863403,146,722
10-7,0.5,600,0.14595172104976112,1.981249907077925,146,722
10-7,0.5,800,0.14618403318837317,1.9844034732005287,146,722
10-7,0.5,1000,0.1285311501868229,1.7447709936729006,146,722
10-7,0.5,1200,0.13967670945821548,1.8960685468086345,146,722
10-7,0.7,400,0.14846424402189798,2.0153566368189204,146,722
10-7,0.7,600,0.14845780758715643,2.015269264188835,146,722
10-7,0.7,800,0.1495147757161568,2.029617282782273,146,722
10-7,0.7,1000,0.13987829379335903,1.8988049924113237,146,722
10-7,0.7,1200,0.14515017039117592,1.9703691024089707,146,722
10-7,0.9,400,0.15113069852692332,2.051552939968424,146,722
10-7,0.9,600,0.15100922655825494,2.0499039952015807,146,722
10-7,0.9,800,0.14995203926520398,2.035553001523287,146,722
10-7,0.9,1000,0.1451078146022834,1.9697941355486694,146,722
10-7,0.9,1200,0.14853955566641877,2.0163789693247347,146,722
10-7,0.1,400,0.05187573967517594,0.7041972761390003,146,723
10-7,0.1,600,0.06083045207450799,0.8257547540603283,146,723
10-7,0.1,800,0.07390699405512567,1.0032648059984364,146,723
10-7,0.1,1000,0.06430781512251288,0.8729588922930455,146,723
10-7,0.1,1200,0.05000205818983804,0.6787626238990744,146,723
10-7,0.3,400,0.13556277060974004,1.8402230870727585,146,723
10-7,0.3,600,0.1326957957002288,1.8013047808533529,146,723
10-7,0.3,800,0.12722805718987065,1.7270819053870194,146,723
10-7,0.3,1000,0.12691215767844238,1.7227936662819126,146,723
10-7,0.3,1200,0.1240725689423343,1.684247118977852,146,723
10-7,0.5,400,0.1453662645472983,1.973302514386974,146,723
10-7,0.5,600,0.1458205381699479,1.9794691396668196,146,723
10-7,0.5,800,0.14119820631055238,1.9167224005325252,146,723
10-7,0.5,1000,0.14078330197073793,1.9110902012080422,146,723
10-7,0.5,1200,0.1389373185061877,1.886031541116185,146,723
10-7,0.7,400,0.14816674031939966,2.0113181151852553,146,723
10-7,0.7,600,0.14718436077005714,1.997982613713597,146,723
10-7,0.7,800,0.14616756190120256,1.9841798805224737,146,723
10-7,0.7,1000,0.1465125613161782,1.9888631419047045,146,723
10-7,0.7,1200,0.1450992989193633,1.9696785377614505,146,723
10-7,0.9,400,0.15098887651726942,2.0496277496285815,146,723
10-7,0.9,600,0.14993748262343962,2.0353553995701508,146,723
10-7,0.9,800,0.14929468510874144,2.0266296202021126,146,723
10-7,0.9,1000,0.1494716050922929,2.029031254786826,146,723
10-7,0.9,1200,0.14742410948201906,2.0012371290415434,146,723
10-7,0.1,400,0.0897441151337922,1.2182488736052313,146,724
10-7,0.1,600,0.04999270539601765,0.6786356625877976,146,724
10-7,0.1,800,0.06372507532348672,0.865048378019099,146,724
10-7,0.1,1000,0.05398846891952984,0.7328769284853391,146,724
10-7,0.1,1200,0.049641386865853836,0.673866621152483,146,724
10-7,0.3,400,0.13378971196428396,1.8161543590626525,146,724
10-7,0.3,600,0.11132915622834563,1.5112591947940899,146,724
10-7,0.3,800,0.12748561021627922,1.7305781088299759,146,724
10-7,0.3,1000,0.1274832595788848,1.7305461996473654,146,724
10-7,0.3,1200,0.1218371279340024,1.6539016920231009,146,724
10-7,0.5,400,0.145796694705991,1.9791454719470474,146,724
10-7,0.5,600,0.1365627659168955,1.8537977170608808,146,724
10-7,0.5,800,0.14521927577481714,1.9713071868243717,146,724
10-7,0.5,1000,0.14071873935385543,1.910213783459905,146,724
10-7,0.5,1200,0.14035633566015662,1.9052942643250763,146,724
10-7,0.7,400,0.14887253876557158,2.0208991129003633,146,724
10-7,0.7,600,0.1432599742147157,1.9447102682956405,146,724
10-7,0.7,800,0.14916907783251554,2.0249245399018534,146,724
10-7,0.7,1000,0.14460481698918193,1.9629660970229852,146,724
10-7,0.7,1200,0.14630061043420822,1.9859859736042023,146,724
10-7,0.9,400,0.15156363833674813,2.05742996527389,146,724
10-7,0.9,600,0.14726900752440963,1.999131667475958,146,724
