stim,N_x,leak_rate,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,400,0.7,146,723,2.3028433150597873,1.1751648082241166
10-6,600,0.7,146,723,2.3031028612093998,1.1752972573139613
10-6,800,0.7,146,723,2.3028963257956256,1.1751918601519695
10-6,1000,0.7,146,723,2.302711601074946,1.1750975932126897
10-6,1200,0.7,146,723,2.3026021191422545,1.1750417234478672
10-6,400,0.9,146,723,2.3026794615772292,1.1750811920939406
10-6,600,0.9,146,723,2.3028587546437445,1.1751726872038115
10-6,800,0.9,146,723,2.302626419765317,1.175054124307645
10-6,1000,0.9,146,723,2.3025974206900406,1.175039325779012
10-6,1200,0.9,146,723,2.302477181920174,1.174977966688705
10-6,400,0.1,146,724,2.3039029942819873,1.1757055735127457
10-6,600,0.1,146,724,2.3052067931705285,1.1763709155969402
10-6,800,0.1,146,724,2.3045166280277667,1.1760187171723524
10-6,1000,0.1,146,724,2.304872271078592,1.176200205506746
10-6,1200,0.1,146,724,2.304899032392041,1.1762138620823284
10-6,400,0.3,146,724,2.303868902875914,1.1756881763149345
10-6,600,0.3,146,724,2.304308151680394,1.175912329531831
10-6,800,0.3,146,724,2.3041784215496275,1.175846126901697
10-6,1000,0.3,146,724,2.303677418485268,1.1755904598460198
10-6,1200,0.3,146,724,2.303519429637169,1.175509836499584
10-6,400,0.5,146,724,2.3031602937052544,1.1753265657117735
10-6,600,0.5,146,724,2.303493329239463,1.1754965171961538
10-6,800,0.5,146,724,2.303338044584945,1.1754172738277262
10-6,1000,0.5,146,724,2.302980187797754,1.175234655800724
10-6,1200,0.5,146,724,2.302837842992759,1.1751620157716045
10-6,400,0.7,146,724,2.3028433150597873,1.1751648082241166
10-6,600,0.7,146,724,2.3031028612093998,1.1752972573139613
10-6,800,0.7,146,724,2.3028963257956256,1.1751918601519695
10-6,1000,0.7,146,724,2.302711601074946,1.1750975932126897
10-6,1200,0.7,146,724,2.3026021191422545,1.1750417234478672
10-6,400,0.9,146,724,2.3026794615772292,1.1750811920939406
10-6,600,0.9,146,724,2.3028587546437445,1.1751726872038115
10-6,800,0.9,146,724,2.302626419765317,1.175054124307645
10-6,1000,0.9,146,724,2.3025974206900406,1.175039325779012
10-6,1200,0.9,146,724,2.302477181920174,1.174977966688705
10-6,400,0.1,146,725,2.3039029942819873,1.1757055735127457
10-6,600,0.1,146,725,2.3052067931705285,1.1763709155969402
10-6,800,0.1,146,725,2.3045166280277667,1.1760187171723524
10-6,1000,0.1,146,725,2.304872271078592,1.176200205506746
10-6,1200,0.1,146,725,2.304899032392041,1.1762138620823284
10-6,400,0.3,146,725,2.303868902875914,1.1756881763149345
10-6,600,0.3,146,725,2.304308151680394,1.175912329531831
10-6,800,0.3,146,725,2.3041784215496275,1.175846126901697
10-6,1000,0.3,146,725,2.303677418485268,1.1755904598460198
10-6,1200,0.3,146,725,2.303519429637169,1.175509836499584
10-6,400,0.5,146,725,2.3031602937052544,1.1753265657117735
10-6,600,0.5,146,725,2.303493329239463,1.1754965171961538
10-6,800,0.5,146,725,2.303338044584945,1.1754172738277262
10-6,1000,0.5,146,725,2.302980187797754,1.175234655800724
10-6,1200,0.5,146,725,2.302837842992759,1.1751620157716045
10-6,400,0.7,146,725,2.3028433150597873,1.1751648082241166
10-6,600,0.7,146,725,2.3031028612093998,1.1752972573139613
10-6,800,0.7,146,725,2.3028963257956256,1.1751918601519695
10-6,1000,0.7,146,725,2.302711601074946,1.1750975932126897
10-6,1200,0.7,146,725,2.3026021191422545,1.1750417234478672
10-6,400,0.9,146,725,2.3026794615772292,1.1750811920939406
10-6,600,0.9,146,725,2.3028587546437445,1.1751726872038115
10-6,800,0.9,146,725,2.302626419765317,1.175054124307645
10-6,1000,0.9,146,725,2.3025974206900406,1.175039325779012
10-6,1200,0.9,146,725,2.302477181920174,1.174977966688705
10-6,400,0.1,156,721,2.3039029940806075,1.1757055734099795
10-6,600,0.1,156,721,2.30520679657438,1.176370917333961
10-6,800,0.1,156,721,2.304516631733285,1.1760187190633167
10-6,1000,0.1,156,721,2.304872273476504,1.1762002067304254
10-6,1200,0.1,156,721,2.3048990306805437,1.1762138612089337
10-6,400,0.3,156,721,2.303868903964548,1.1756881768704757
10-6,600,0.3,156,721,2.304308155143769,1.1759123312992272
10-6,800,0.3,156,721,2.3041784238492347,1.1758461280752106
10-6,1000,0.3,156,721,2.303677419334268,1.1755904602792735
10-6,1200,0.3,156,721,2.303519431186402,1.1755098372901733
10-6,400,0.5,156,721,2.30316029558088,1.1753265666689245
10-6,600,0.5,156,721,2.3034933282414274,1.175496516686846
10-6,800,0.5,156,721,2.3033380419335736,1.1754172724747038
10-6,1000,0.5,156,721,2.302980190688169,1.1752346572757328
10-6,1200,0.5,156,721,2.3028378453517626,1.1751620169754287
10-6,400,0.7,156,721,2.302843313035949,1.175164807191331
10-6,600,0.7,156,721,2.303102861241579,1.1752972573303826
10-6,800,0.7,156,721,2.3028963243164555,1.1751918593971336
10-6,1000,0.7,156,721,2.3027115965504996,1.1750975909038177
10-6,1200,0.7,156,721,2.302602117035286,1.1750417223726592
10-6,400,0.9,156,721,2.3026794632246776,1.1750811929346505
10-6,600,0.9,156,721,2.3028587541462158,1.1751726869499175
10-6,800,0.9,156,721,2.302626418275141,1.1750541235471927
10-6,1000,0.9,156,721,2.3025974211689713,1.175039326023415
10-6,1200,0.9,156,721,2.3024771828309505,1.1749779671534837
10-6,400,0.1,156,722,2.3039029940806075,1.1757055734099795
10-6,600,0.1,156,722,2.30520679657438,1.176370917333961
10-6,800,0.1,156,722,2.304516631733285,1.1760187190633167
10-6,1000,0.1,156,722,2.304872273476504,1.1762002067304254
10-6,1200,0.1,156,722,2.3048990306805437,1.1762138612089337
10-6,400,0.3,156,722,2.303868903964548,1.1756881768704757
10-6,600,0.3,156,722,2.304308155143769,1.1759123312992272
10-6,800,0.3,156,722,2.3041784238492347,1.1758461280752106
10-6,1000,0.3,156,722,2.303677419334268,1.1755904602792735
10-6,1200,0.3,156,722,2.303519431186402,1.1755098372901733
10-6,400,0.5,156,722,2.30316029558088,1.1753265666689245
10-6,600,0.5,156,722,2.3034933282414274,1.175496516686846
10-6,800,0.5,156,722,2.3033380419335736,1.1754172724747038
10-6,1000,0.5,156,722,2.302980190688169,1.1752346572757328
10-6,1200,0.5,156,722,2.3028378453517626,1.1751620169754287
10-6,400,0.7,156,722,2.302843313035949,1.175164807191331
10-6,600,0.7,156,722,2.303102861241579,1.1752972573303826
10-6,800,0.7,156,722,2.3028963243164555,1.1751918593971336
10-6,1000,0.7,156,722,2.3027115965504996,1.1750975909038177
10-6,1200,0.7,156,722,2.302602117035286,1.1750417223726592
10-6,400,0.9,156,722,2.3026794632246776,1.1750811929346505
10-6,600,0.9,156,722,2.3028587541462158,1.1751726869499175
10-6,800,0.9,156,722,2.302626418275141,1.1750541235471927
10-6,1000,0.9,156,722,2.3025974211689713,1.175039326023415
10-6,1200,0.9,156,722,2.3024771828309505,1.1749779671534837
10-6,400,0.1,156,723,2.3039029940806075,1.1757055734099795
10-6,600,0.1,156,723,2.30520679657438,1.176370917333961
10-6,800,0.1,156,723,2.304516631733285,1.1760187190633167
10-6,1000,0.1,156,723,2.304872273476504,1.1762002067304254
10-6,1200,0.1,156,723,2.3048990306805437,1.1762138612089337
10-6,400,0.3,156,723,2.303868903964548,1.1756881768704757
10-6,600,0.3,156,723,2.304308155143769,1.1759123312992272
10-6,800,0.3,156,723,2.3041784238492347,1.1758461280752106
10-6,1000,0.3,156,723,2.303677419334268,1.1755904602792735
10-6,1200,0.3,156,723,2.303519431186402,1.1755098372901733
10-6,400,0.5,156,723,2.30316029558088,1.1753265666689245
10-6,600,0.5,156,723,2.3034933282414274,1.175496516686846
10-6,800,0.5,156,723,2.3033380419335736,1.1754172724747038
10-6,1000,0.5,156,723,2.302980190688169,1.1752346572757328
10-6,1200,0.5,156,723,2.3028378453517626,1.1751620169754287
10-6,400,0.7,156,723,2.302843313035949,1.175164807191331
10-6,600,0.7,156,723,2.303102861241579,1.1752972573303826
10-6,800,0.7,156,723,2.3028963243164555,1.1751918593971336
10-6,1000,0.7,156,723,2.3027115965504996,1.1750975909038177
10-6,1200,0.7,156,723,2.302602117035286,1.1750417223726592
10-6,400,0.9,156,723,2.3026794632246776,1.1750811929346505
10-6,600,0.9,156,723,2.3028587541462158,1.1751726869499175
10-6,800,0.9,156,723,2.302626418275141,1.1750541235471927
10-6,1000,0.9,156,723,2.3025974211689713,1.175039326023415
10-6,1200,0.9,156,723,2.3024771828309505,1.1749779671534837
10-6,400,0.1,156,724,2.3039029940806075,1.1757055734099795
10-6,600,0.1,156,724,2.30520679657438,1.176370917333961
10-6,800,0.1,156,724,2.304516631733285,1.1760187190633167
10-6,1000,0.1,156,724,2.304872273476504,1.1762002067304254
10-6,1200,0.1,156,724,2.3048990306805437,1.1762138612089337
10-6,400,0.3,156,724,2.303868903964548,1.1756881768704757
10-6,600,0.3,156,724,2.304308155143769,1.1759123312992272
10-6,800,0.3,156,724,2.3041784238492347,1.1758461280752106
10-6,1000,0.3,156,724,2.303677419334268,1.1755904602792735
10-6,1200,0.3,156,724,2.303519431186402,1.1755098372901733
10-6,400,0.5,156,724,2.30316029558088,1.1753265666689245
10-6,600,0.5,156,724,2.3034933282414274,1.175496516686846
10-6,800,0.5,156,724,2.3033380419335736,1.1754172724747038
10-6,1000,0.5,156,724,2.302980190688169,1.1752346572757328
10-6,1200,0.5,156,724,2.3028378453517626,1.1751620169754287
10-6,400,0.7,156,724,2.302843313035949,1.175164807191331
10-6,600,0.7,156,724,2.303102861241579,1.1752972573303826
10-6,800,0.7,156,724,2.3028963243164555,1.1751918593971336
10-6,1000,0.7,156,724,2.3027115965504996,1.1750975909038177
10-6,1200,0.7,156,724,2.302602117035286,1.1750417223726592
10-6,400,0.9,156,724,2.3026794632246776,1.1750811929346505
10-6,600,0.9,156,724,2.3028587541462158,1.1751726869499175
10-6,800,0.9,156,724,2.302626418275141,1.1750541235471927
10-6,1000,0.9,156,724,2.3025974211689713,1.175039326023415
10-6,1200,0.9,156,724,2.3024771828309505,1.1749779671534837
10-6,400,0.1,156,725,2.3039029940806075,1.1757055734099795
10-6,600,0.1,156,725,2.30520679657438,1.176370917333961
10-6,800,0.1,156,725,2.304516631733285,1.1760187190633167
10-6,1000,0.1,156,725,2.304872273476504,1.1762002067304254
10-6,1200,0.1,156,725,2.3048990306805437,1.1762138612089337
10-6,400,0.3,156,725,2.303868903964548,1.1756881768704757
10-6,600,0.3,156,725,2.304308155143769,1.1759123312992272
10-6,800,0.3,156,725,2.3041784238492347,1.1758461280752106
10-6,1000,0.3,156,725,2.303677419334268,1.1755904602792735
10-6,1200,0.3,156,725,2.303519431186402,1.1755098372901733
10-6,400,0.5,156,725,2.30316029558088,1.1753265666689245
10-6,600,0.5,156,725,2.3034933282414274,1.175496516686846
10-6,800,0.5,156,725,2.3033380419335736,1.1754172724747038
10-6,1000,0.5,156,725,2.302980190688169,1.1752346572757328
10-6,1200,0.5,156,725,2.3028378453517626,1.1751620169754287
10-6,400,0.7,156,725,2.302843313035949,1.175164807191331
10-6,600,0.7,156,725,2.303102861241579,1.1752972573303826
10-6,800,0.7,156,725,2.3028963243164555,1.1751918593971336
10-6,1000,0.7,156,725,2.3027115965504996,1.1750975909038177
10-6,1200,0.7,156,725,2.302602117035286,1.1750417223726592
10-6,400,0.9,156,725,2.3026794632246776,1.1750811929346505
10-6,600,0.9,156,725,2.3028587541462158,1.1751726869499175
10-6,800,0.9,156,725,2.302626418275141,1.1750541235471927
10-6,1000,0.9,156,725,2.3025974211689713,1.175039326023415
10-6,1200,0.9,156,725,2.3024771828309505,1.1749779671534837
