stim,feedback_scale,leak_rate,tikhonov_beta,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,0.1,0.7,1e-05,136,723,0.6569200255258281,1.3344945726138815
10-6,0.1,0.9,0.001,136,723,0.5949905558035594,1.2086884805206
10-6,0.1,0.7,1e-06,136,723,1.5248722194714333,3.0976886405395536
10-6,0.1,0.7,1e-07,136,723,2.898549159561221,5.888232922710461
10-6,0.1,0.9,0.0001,136,723,0.6229197360765611,1.265424975137341
10-6,0.1,0.9,1e-05,136,723,0.7391005362690645,1.501439468948411
10-6,0.1,0.9,1e-07,136,723,3.8366435837513504,7.793916824916075
10-6,0.1,0.9,1e-06,136,723,1.2648975380229754,2.569565295338914
10-6,0.1,0.1,0.001,136,724,0.6179583281634766,1.2553461654264706
10-6,0.1,0.1,0.0001,136,724,0.6401883683895777,1.3005051906928633
10-6,0.1,0.1,1e-05,136,724,0.7929441487974384,1.6108196155370684
10-6,0.1,0.3,0.001,136,724,0.6032647038140466,1.225496927795686
10-6,0.1,0.1,1e-07,136,724,2.009134276429799,4.081438658232331
10-6,0.1,0.1,1e-06,136,724,0.962743485012317,1.9557570261919155
10-6,0.1,0.3,0.0001,136,724,0.6074250490217461,1.2339484255186106
10-6,0.1,0.3,1e-05,136,724,0.707287786402713,1.4368137300655277
10-6,0.1,0.5,0.001,136,724,0.601930439534202,1.2227864480253974
10-6,0.1,0.3,1e-06,136,724,0.98490801316314,2.0007829675127713
10-6,0.1,0.3,1e-07,136,724,2.8429978857233,5.775383762146123
10-6,0.1,0.5,0.0001,136,724,0.6170190336090419,1.2534380435299344
10-6,0.1,0.5,1e-05,136,724,0.7838649104450789,1.59237567436631
10-6,0.1,0.5,1e-06,136,724,1.0235639261164207,2.0793101915752374
10-6,0.1,0.7,0.001,136,724,0.5978082367850869,1.2144124344740448
10-6,0.1,0.5,1e-07,136,724,3.5675189625919015,7.247205912873813
10-6,0.1,0.7,0.0001,136,724,0.6173496425286268,1.254109656194643
10-6,0.1,0.7,1e-05,136,724,0.7731629431309951,1.5706352543121271
10-6,0.1,0.9,0.001,136,724,0.598030552478722,1.2148640557902401
10-6,0.1,0.7,1e-06,136,724,1.3483556644917543,2.7391055932221446
10-6,0.1,0.7,1e-07,136,724,3.066533852833884,6.229483992466078
10-6,0.1,0.9,0.0001,136,724,0.6135846355982135,1.2464612650370308
10-6,0.1,0.9,1e-05,136,724,0.7943922301657458,1.6137613080591722
10-6,0.1,0.9,1e-07,136,724,2.2152976662275012,4.500247514814976
10-6,0.1,0.9,1e-06,136,724,1.4357648555355433,2.9166722474752813
10-6,0.1,0.1,0.001,136,725,0.6066476017500974,1.2323690869017399
10-6,0.1,0.1,0.0001,136,725,0.6938702796801651,1.409556850683722
10-6,0.1,0.1,1e-05,136,725,1.2783925357441528,2.596979593147742
10-6,0.1,0.1,1e-07,136,725,3.310264384444539,6.724608298281485
10-6,0.1,0.3,0.001,136,725,0.5935610476854871,1.205784518468982
10-6,0.1,0.1,1e-06,136,725,3.008690492783749,6.111978592951322
10-6,0.1,0.3,0.0001,136,725,0.6174156367227823,1.254243719536454
10-6,0.1,0.3,1e-05,136,725,0.7133828433560581,1.4491954814324477
10-6,0.1,0.3,1e-07,136,725,2.099349266355822,4.264705128649833
10-6,0.1,0.3,1e-06,136,725,1.0193161816177407,2.070681147309459
10-6,0.1,0.5,0.001,136,725,0.5951268207466572,1.2089652947749012
10-6,0.1,0.5,0.0001,136,725,0.6110149489472445,1.2412410970473404
10-6,0.1,0.5,1e-05,136,725,0.622463275722876,1.2644977026522028
10-6,0.1,0.7,0.001,136,725,0.5932415132437162,1.2051354029575996
10-6,0.1,0.5,1e-06,136,725,1.3133733588662468,2.6680410873754976
10-6,0.1,0.5,1e-07,136,725,3.417596602336675,6.942647415187709
10-6,0.1,0.7,0.0001,136,725,0.6119933540721256,1.2432286697780184
10-6,0.1,0.7,1e-05,136,725,0.7874141788634816,1.5995858053671377
10-6,0.1,0.7,1e-07,136,725,3.1451051676262853,6.389097018526088
10-6,0.1,0.9,0.001,136,725,0.5944746945973888,1.2076405386812479
10-6,0.1,0.7,1e-06,136,725,1.490172932525779,3.027199070571761
10-6,0.1,0.9,0.0001,136,725,0.610082876152037,1.2393476457318782
10-6,0.1,0.9,1e-05,136,725,0.8251337427601071,1.6762108911393632
10-6,0.1,0.9,1e-07,136,725,2.8390823187668484,5.767429517110118
10-6,0.1,0.1,0.001,146,721,0.6473738207465303,1.2948164506574855
10-6,0.1,0.9,1e-06,136,725,1.4911924948467041,3.0292702517366625
10-6,0.1,0.1,0.0001,146,721,0.6501495190204987,1.3003681422335387
10-6,0.1,0.1,1e-05,146,721,0.6593855575654286,1.3188412010190966
10-6,0.1,0.1,1e-06,146,721,0.6895717623139981,1.37921681899866
10-6,0.1,0.3,0.001,146,721,0.6458180155862328,1.2917046749708383
10-6,0.1,0.1,1e-07,146,721,0.7684672010047775,1.5370160821521475
10-6,0.1,0.3,0.0001,146,721,0.6495759472040308,1.2992209376358308
10-6,0.1,0.3,1e-05,146,721,0.6681630200156508,1.336397058873327
10-6,0.1,0.3,1e-07,146,721,1.0723352752725104,2.1447845287318277
10-6,0.1,0.5,0.001,146,721,0.6466630922636024,1.2933949181485178
10-6,0.1,0.3,1e-06,146,721,0.7194938761805542,1.439064227144058
10-6,0.1,0.5,0.0001,146,721,0.652600184836528,1.3052697343461137
10-6,0.1,0.5,1e-05,146,721,0.671985141095498,1.344041707285096
10-6,0.1,0.5,1e-06,146,721,0.7818042460686357,1.5636915898702843
10-6,0.1,0.7,0.001,146,721,0.6472228099400582,1.2945144129936492
10-6,0.1,0.5,1e-07,146,721,1.2132026334243555,2.426534217783718
10-6,0.1,0.7,0.0001,146,721,0.6547089363654751,1.3094874615425598
10-6,0.1,0.7,1e-05,146,721,0.6854195875509345,1.3709120281391536
10-6,0.1,0.9,0.001,146,721,0.6482549586877845,1.296578820195875
10-6,0.1,0.7,1e-06,146,721,0.8165724625310946,1.6332317182982432
10-6,0.1,0.7,1e-07,146,721,1.144185494338511,2.288492603801529
10-6,0.1,0.9,0.0001,146,721,0.655440399954565,1.3109504664677798
10-6,0.1,0.9,1e-05,146,721,0.6961065917883891,1.3922871725324584
10-6,0.1,0.9,1e-06,146,721,0.8032690143011827,1.606623407818996
10-6,0.1,0.1,0.001,146,722,0.6465805879981518,1.2932299008482635
10-6,0.1,0.9,1e-07,146,721,1.0490427240937703,2.098196950616242
10-6,0.1,0.1,0.0001,146,722,0.6508058513592817,1.3016808766724672
10-6,0.1,0.1,1e-05,146,722,0.6593515338734423,1.3187731500187563
10-6,0.1,0.1,1e-07,146,722,0.7375919193002055,1.475262237018801
10-6,0.1,0.1,1e-06,146,722,0.6876024362513504,1.3752779575543028
10-6,0.1,0.3,0.001,146,722,0.6442649336136795,1.2885983459491264
10-6,0.1,0.3,0.0001,146,722,0.646557412335132,1.29318354705889
10-6,0.1,0.3,1e-05,146,722,0.6596886051691113,1.3194473284372987
10-6,0.1,0.3,1e-06,146,722,0.7114198832567746,1.4229153831142727
10-6,0.1,0.3,1e-07,146,722,0.9688913097692433,1.9378856026979956
10-6,0.1,0.5,0.001,146,722,0.6449015723539031,1.2898716910977095
10-6,0.1,0.5,0.0001,146,722,0.6471451083946569,1.2943590016439732
10-6,0.1,0.5,1e-05,146,722,0.6541962296175222,1.3084619935512114
10-6,0.1,0.7,0.001,146,722,0.6463542948544279,1.292777290508187
10-6,0.1,0.5,1e-06,146,722,0.7335592752109895,1.4671965202118684
10-6,0.1,0.5,1e-07,146,722,1.0782030483944074,2.156520698659423
10-6,0.1,0.7,0.0001,146,722,0.6476155433956134,1.295299921648278
10-6,0.1,0.7,1e-05,146,722,0.6615098529492555,1.3230900175774538
10-6,0.1,0.7,1e-06,146,722,0.7682920779445774,1.536665817417971
10-6,0.1,0.7,1e-07,146,722,1.0959582759525637,2.1920330409734157
10-6,0.1,0.9,0.001,146,722,0.6479368247588079,1.2959425185235642
10-6,0.1,0.9,0.0001,146,722,0.6501427838363335,1.3003546711493277
10-6,0.1,0.9,1e-05,146,722,0.6804929149213463,1.3610581592254578
10-6,0.1,0.9,1e-06,146,722,0.8112531203301775,1.6225924685051614
10-6,0.1,0.9,1e-07,146,722,1.072231292273617,2.14457655168172
10-6,0.1,0.1,0.001,146,723,0.6468968931346067,1.2938625447411491
10-6,0.1,0.1,0.0001,146,723,0.6490598510849117,1.298188690541895
10-6,0.1,0.1,1e-05,146,723,0.6592460644808872,1.3185622000233368
10-6,0.1,0.1,1e-07,146,723,0.724451547102163,1.448980095936594
10-6,0.1,0.1,1e-06,146,723,0.6888254072344661,1.377724029509744
10-6,0.1,0.3,0.001,146,723,0.6456590065393044,1.2913866399759588
10-6,0.1,0.3,0.0001,146,723,0.6486842139697515,1.297437376385221
10-6,0.1,0.3,1e-05,146,723,0.6597606801219479,1.3195914860037965
10-6,0.1,0.3,1e-06,146,723,0.6759858086341834,1.35204346759219
10-6,0.1,0.5,0.001,146,723,0.646109837259499,1.2922883493350066
10-6,0.1,0.3,1e-07,146,723,0.8244305176070592,1.6489486636804311
10-6,0.1,0.5,0.0001,146,723,0.6512229414776048,1.3025151012414942
10-6,0.1,0.5,1e-05,146,723,0.6612320291181025,1.3225343403853382
10-6,0.1,0.5,1e-06,146,723,0.7403135335671351,1.4807057548322042
10-6,0.1,0.7,0.001,146,723,0.6466719182799492,1.2934125711193258
10-6,0.1,0.5,1e-07,146,723,1.1086648030476915,2.2174474457365307
10-6,0.1,0.7,0.0001,146,723,0.6527564263136724,1.305582233907261
10-6,0.1,0.7,1e-05,146,723,0.6706753883988819,1.3414220626786524
10-6,0.1,0.7,1e-06,146,723,0.786986529581497,1.5740567077193284
10-6,0.1,0.9,0.001,146,723,0.6476311182230438,1.2953310729585823
10-6,0.1,0.7,1e-07,146,723,1.0804716047064566,2.161058052407675
10-6,0.1,0.9,0.0001,146,723,0.6537896940836035,1.3076488792728371
10-6,0.1,0.9,1e-05,146,723,0.68873608284984,1.3775453712462304
10-6,0.1,0.9,1e-06,146,723,0.805851368467646,1.6117883906295534
10-6,0.1,0.1,0.001,146,724,0.6461067881727846,1.2922822508374914
10-6,0.1,0.9,1e-07,146,723,1.0090880824948518,2.0182834206518305
10-6,0.1,0.1,0.0001,146,724,0.6479255190307511,1.2959199058657682
10-6,0.1,0.1,1e-05,146,724,0.6554273568350754,1.3109243788424512
10-6,0.1,0.1,1e-07,146,724,0.727591586672116,1.4552605088303407
10-6,0.1,0.1,1e-06,146,724,0.6831309773613482,1.3663345645043075
10-6,0.1,0.3,0.001,146,724,0.645217585471549,1.2905037509219384
10-6,0.1,0.3,0.0001,146,724,0.646588459897123,1.2932456454829078
10-6,0.1,0.3,1e-05,146,724,0.6531506468057928,1.306370716793077
10-6,0.1,0.3,1e-06,146,724,0.6750282417672785,1.350128232078892
10-6,0.1,0.5,0.001,146,724,0.646171431400163,1.292411544163157
10-6,0.1,0.3,1e-07,146,724,0.8906329944127277,1.7813606539326792
10-6,0.1,0.5,0.0001,146,724,0.6496170117902942,1.2993030711731
10-6,0.1,0.5,1e-05,146,724,0.6569996023079471,1.3140690369016825
10-6,0.1,0.7,0.001,146,724,0.647279116230494,1.294627031559299
10-6,0.1,0.5,1e-06,146,724,0.7163627015844297,1.4328015451402236
10-6,0.1,0.5,1e-07,146,724,1.0760509349026708,2.1522162429284686
10-6,0.1,0.7,0.0001,146,724,0.6516619654632653,1.3033931958765395
10-6,0.1,0.7,1e-05,146,724,0.6669188177729772,1.3339085221421059
10-6,0.1,0.7,1e-06,146,724,0.7749610187377941,1.5500044078440713
10-6,0.1,0.9,0.001,146,724,0.6485867499667327,1.2972424380197645
10-6,0.1,0.7,1e-07,146,724,1.133330800049986,2.2667820614823593
10-6,0.1,0.9,0.0001,146,724,0.6533855946759565,1.3068406375059411
10-6,0.1,0.9,1e-05,146,724,0.6837578450186812,1.367588366448544
10-6,0.1,0.9,1e-06,146,724,0.8032654788283153,1.606616336497477
10-6,0.1,0.1,0.001,146,725,0.6467335459920718,1.2935358330939617
10-6,0.1,0.9,1e-07,146,724,1.0717366044374823,2.1435871234292323
10-6,0.1,0.1,0.0001,146,725,0.6515000083092751,1.303069264354183
10-6,0.1,0.1,1e-05,146,725,0.6615393033921303,1.323148921593482
10-6,0.1,0.3,0.001,146,725,0.6447784595025149,1.2896254523093058
10-6,0.1,0.1,1e-06,146,725,0.6800494463465885,1.3601711749398036
10-6,0.1,0.1,1e-07,146,725,0.7215438445229454,1.4431643817193456
10-6,0.1,0.3,0.0001,146,725,0.645907251331219,1.2918831559456505
10-6,0.1,0.3,1e-05,146,725,0.6551260400268246,1.3103217131990788
10-6,0.1,0.3,1e-07,146,725,0.8778640653145097,1.755821438530694
10-6,0.1,0.5,0.001,146,725,0.6455684191429427,1.291205455554729
10-6,0.1,0.3,1e-06,146,725,0.6989972802020191,1.3980688566101014
10-6,0.1,0.5,0.0001,146,725,0.6491685262590399,1.298406052441202
10-6,0.1,0.5,1e-05,146,725,0.6568966094093492,1.3138630401574034
10-6,0.1,0.5,1e-07,146,725,1.113199925713896,2.2265181731057337
10-6,0.1,0.5,1e-06,146,725,0.7515940662841937,1.5032680192706764
10-6,0.1,0.7,0.001,146,725,0.646759342034835,1.2935874279213415
10-6,0.1,0.7,0.0001,146,725,0.6510967070071817,1.3022626188832247
10-6,0.1,0.7,1e-05,146,725,0.6697705021935603,1.3396121940879324
10-6,0.1,0.7,1e-07,146,725,1.143978154768036,2.2880779026225198
10-6,0.1,0.7,1e-06,146,725,0.8163159042449558,1.6327185744564643
10-6,0.1,0.9,0.001,146,725,0.6481315157280978,1.2963319211557873
10-6,0.1,0.9,0.0001,146,725,0.6527792532640164,1.3056278902342187
10-6,0.1,0.9,1e-05,146,725,0.6870842494683079,1.374241528910304
10-6,0.1,0.9,1e-06,146,725,0.8391772382123082,1.6784436723153295
10-6,0.1,0.9,1e-07,146,725,1.074167084370666,2.1484483416305653
10-6,0.1,0.1,0.001,156,721,0.6691289360780582,1.344055716415434
10-6,0.1,0.1,0.0001,156,721,0.7255173460536714,1.4573211286265995
10-6,0.1,0.1,1e-05,156,721,0.7928924763058642,1.5926551787283132
10-6,0.1,0.3,0.001,156,721,0.6429223741802672,1.291415518948003
10-6,0.1,0.1,1e-06,156,721,0.9843935995436709,1.977316737226098
10-6,0.1,0.1,1e-07,156,721,1.6561454552139778,3.3266410198050624
10-6,0.1,0.3,0.0001,156,721,0.6768628571072638,1.3595905710736946
10-6,0.1,0.3,1e-05,156,721,0.8763469968547154,1.7602873335441491
10-6,0.1,0.5,0.001,156,721,0.6331068722252163,1.2716994660307608
10-6,0.1,0.3,1e-06,156,721,1.483952645217736,2.9807633897662282
10-6,0.1,0.3,1e-07,156,721,5.617362873680978,11.283398870483142
10-6,0.1,0.5,0.0001,156,721,0.6847969960540555,1.375527596408115
10-6,0.1,0.5,1e-05,156,721,0.961828085847986,1.931990184985951
10-6,0.1,0.5,1e-07,156,721,3.3288872318358123,6.686618485632682
10-6,0.1,0.7,0.001,156,721,0.6263239144647461,1.2580747777821855
10-6,0.1,0.5,1e-06,156,721,2.040918661105217,4.099521400577122
10-6,0.1,0.7,0.0001,156,721,0.6897579104575001,1.385492410367109
10-6,0.1,0.7,1e-05,156,721,1.0385439538974603,2.0860866459700262
10-6,0.1,0.7,1e-06,156,721,1.9939439474483178,4.005164948459546
10-6,0.1,0.9,0.001,156,721,0.6259299859801384,1.2572835075156519
10-6,0.1,0.7,1e-07,156,721,2.4310028668673,4.883069799650899
10-6,0.1,0.9,0.0001,156,721,0.6873247102267046,1.380604926799962
10-6,0.1,0.9,1e-05,156,721,1.0872615263576724,2.183943917154294
10-6,0.1,0.9,1e-06,156,721,1.7439946224376064,3.5031005465463765
10-6,0.1,0.9,1e-07,156,721,2.0310094068072577,4.0796170306321455
10-6,0.1,0.1,0.001,156,722,0.6600567834730886,1.3258328031449784
10-6,0.1,0.1,0.0001,156,722,0.7296581349361827,1.465638585349708
10-6,0.1,0.1,1e-05,156,722,0.969511427864286,1.947423443363195
10-6,0.1,0.3,0.001,156,722,0.6314356826953216,1.2683426065082388
10-6,0.1,0.1,1e-07,156,722,1.4196286960247335,2.8515581395464324
10-6,0.1,0.1,1e-06,156,722,1.426864498342473,2.866092440700725
10-6,0.1,0.3,0.0001,156,722,0.649203831690509,1.3040328613148504
10-6,0.1,0.3,1e-05,156,722,0.7998585584664515,1.6066477025068164
10-6,0.1,0.5,0.001,156,722,0.6217549424723857,1.24889724473382
10-6,0.1,0.3,1e-06,156,722,1.3817573300288166,2.7754872611091335
10-6,0.1,0.3,1e-07,156,722,2.7888781320935556,5.6019212347873495
10-6,0.1,0.5,0.0001,156,722,0.6388871134812804,1.2833100329687401
10-6,0.1,0.5,1e-05,156,722,0.7336068122452011,1.4735701543244009
10-6,0.1,0.7,0.001,156,722,0.6209014797748901,1.2471829242860453
10-6,0.1,0.5,1e-06,156,722,1.6316417804331804,3.27742135168646
10-6,0.1,0.5,1e-07,156,722,2.8165188218429646,5.6574421143372735
10-6,0.1,0.7,0.0001,156,722,0.6328432287305837,1.2711698946328571
10-6,0.1,0.7,1e-05,156,722,0.8053661568688258,1.6177106213514563
10-6,0.1,0.7,1e-06,156,722,1.682474873321545,3.379527994212099
10-6,0.1,0.7,1e-07,156,722,2.9444920594294772,5.914497447401329
10-6,0.1,0.9,0.001,156,722,0.6228954788477802,1.2511881999630374
10-6,0.1,0.9,0.0001,156,722,0.6430391674287221,1.2916501174308377
10-6,0.1,0.9,1e-05,156,722,0.9540988581993161,1.9164647577557958
10-6,0.1,0.1,0.001,156,723,0.672585492564177,1.35099877963358
10-6,0.1,0.9,1e-07,156,722,2.069959254330867,4.157854216912652
10-6,0.1,0.9,1e-06,156,722,1.6727718447347026,3.3600378625864558
10-6,0.1,0.1,0.0001,156,723,0.7739735719010061,1.5546534420784124
10-6,0.1,0.1,1e-05,156,723,1.1327618018982557,2.2753387173810533
10-6,0.1,0.1,1e-06,156,723,1.5784664763175131,3.170609991998894
10-6,0.1,0.3,0.001,156,723,0.6410552513510699,1.2876650951110946
10-6,0.1,0.1,1e-07,156,723,1.9711351859117734,3.9593497928525667
10-6,0.1,0.3,0.0001,156,723,0.678230852119255,1.362338414451492
10-6,0.1,0.3,1e-05,156,723,0.8636734061625226,1.7348303384884698
10-6,0.1,0.5,0.001,156,723,0.6297328924626997,1.2649222717676338
10-6,0.1,0.3,1e-07,156,723,2.0089390116317953,4.03528500551753
10-6,0.1,0.3,1e-06,156,723,1.151890427440718,2.3137617134903077
10-6,0.1,0.5,0.0001,156,723,0.6753334830605633,1.3565185713152423
10-6,0.1,0.5,1e-05,156,723,0.928139241417439,1.864320590241322
10-6,0.1,0.5,1e-07,156,723,2.3966286685125344,4.8140235586278814
10-6,0.1,0.7,0.001,156,723,0.6239552298502085,1.253316884460138
10-6,0.1,0.5,1e-06,156,723,1.9223829591931756,3.8614229128805597
10-6,0.1,0.7,0.0001,156,723,0.678147190623478,1.3621703665528282
10-6,0.1,0.7,1e-05,156,723,0.9692548081893689,1.9469079804644618
10-6,0.1,0.7,1e-07,156,723,1.999962750837284,4.017254706747891
10-6,0.1,0.9,0.001,156,723,0.6233113719476692,1.2520235897783394
10-6,0.1,0.7,1e-06,156,723,2.021827732376916,4.061174124730186
10-6,0.1,0.9,0.0001,156,723,0.6792820957456985,1.3644500104822186
10-6,0.1,0.9,1e-05,156,723,1.0823779334147274,2.1741344160885
10-6,0.1,0.1,0.001,156,724,0.6547913788418027,1.3152563703943636
10-6,0.1,0.9,1e-07,156,723,1.6461091836864927,3.3064815148267273
10-6,0.1,0.9,1e-06,156,723,1.7926788833491327,3.600890905996568
10-6,0.1,0.1,0.0001,156,724,0.6935867097062522,1.3931831845061788
10-6,0.1,0.1,1e-05,156,724,0.7932281579455979,1.5933294506099391
10-6,0.1,0.3,0.001,156,724,0.6399362206432452,1.285417337558549
10-6,0.1,0.1,1e-07,156,724,1.1804336547211078,2.3710954883768234
10-6,0.1,0.1,1e-06,156,724,1.132881763086629,2.2755796791931764
10-6,0.1,0.3,0.0001,156,724,0.6588381060109288,1.3233848886681618
10-6,0.1,0.3,1e-05,156,724,0.7656681988714541,1.5379707319227873
10-6,0.1,0.5,0.001,156,724,0.6282529748821316,1.2619496134700494
10-6,0.1,0.3,1e-07,156,724,2.102083623809258,4.222381305946859
10-6,0.1,0.3,1e-06,156,724,1.1036853765127408,2.2169339262485876
10-6,0.1,0.5,0.0001,156,724,0.6634116255061252,1.3325715561252376
10-6,0.1,0.5,1e-05,156,724,0.8416308559023816,1.6905542444741155
10-6,0.1,0.7,0.001,156,724,0.6248756197848202,1.255165639290854
10-6,0.1,0.5,1e-06,156,724,1.7357956903633607,3.4866316405871127
10-6,0.1,0.5,1e-07,156,724,2.5141823698008383,5.0501495362734
10-6,0.1,0.7,0.0001,156,724,0.6638604080696652,1.3334730098472796
10-6,0.1,0.7,1e-05,156,724,0.908409367111663,1.8246898869268524
10-6,0.1,0.9,0.001,156,724,0.6258512327309065,1.257125318638876
10-6,0.1,0.7,1e-07,156,724,2.406573886087415,4.8340001667400045
10-6,0.1,0.7,1e-06,156,724,1.943646997149785,3.9041352366625364
10-6,0.1,0.9,0.0001,156,724,0.6668138687420723,1.3394055222315502
10-6,0.1,0.9,1e-05,156,724,1.0141575962028122,2.037102628548577
10-6,0.1,0.1,0.001,156,725,0.662392863405307,1.330525204590513
10-6,0.1,0.9,1e-07,156,724,2.129855343505406,4.278165380733815
10-6,0.1,0.9,1e-06,156,724,1.8694051546492048,3.755008263623549
10-6,0.1,0.1,0.0001,156,725,0.7172282014266925,1.440671015891398
10-6,0.1,0.1,1e-05,156,725,0.929509366170956,1.8670727115558785
10-6,0.1,0.1,1e-07,156,725,1.798110250274801,3.611800701360047
10-6,0.1,0.3,0.001,156,725,0.6362605966046252,1.2780342410667769
10-6,0.1,0.1,1e-06,156,725,1.402796252350089,2.8177474030466025
10-6,0.1,0.3,0.0001,156,725,0.653834868707761,1.313335062191787
10-6,0.1,0.3,1e-05,156,725,0.8010348607722155,1.6090104995001158
10-6,0.1,0.3,1e-07,156,725,1.6544355295101554,3.323206352294883
10-6,0.1,0.5,0.001,156,725,0.624779956683167,1.2549734841893563
10-6,0.1,0.3,1e-06,156,725,1.2264857422345337,2.463598693869738
10-6,0.1,0.5,0.0001,156,725,0.6685749712668022,1.3429429868186156
10-6,0.1,0.5,1e-05,156,725,0.9410013134372316,1.890156181098407
10-6,0.1,0.5,1e-06,156,725,1.9955732056579567,4.008437582016566
10-6,0.1,0.7,0.001,156,725,0.6227791556140795,1.2509545455822781
10-6,0.1,0.5,1e-07,156,725,2.260983404076329,4.541557695563043
10-6,0.1,0.7,0.0001,156,725,0.6706024924738782,1.347015597225358
10-6,0.1,0.7,1e-05,156,725,1.0429504206581113,2.094937760485505
10-6,0.1,0.7,1e-06,156,725,2.1948854169543415,4.408788997865448
10-6,0.1,0.7,1e-07,156,725,2.27412591216369,4.567956588467584
10-6,0.1,0.9,0.001,156,725,0.6242438682247964,1.2538966621926861
10-6,0.1,0.9,0.0001,156,725,0.6739141634870998,1.3536676340992924
10-6,0.1,0.9,1e-05,156,725,1.122759818490347,2.255248085740332
10-6,0.05,0.1,0.001,116,721,0.6190337404967028,1.2813562374199365
10-6,0.1,0.9,1e-07,156,725,2.0349635250233264,4.087559528565114
10-6,0.1,0.9,1e-06,156,725,1.9881297063762526,3.993486087289186
10-6,0.05,0.1,0.0001,116,721,0.6377465853007191,1.3200905080111618
10-6,0.05,0.1,1e-05,116,721,0.6617150202427488,1.3697034799786036
10-6,0.05,0.3,0.001,116,721,0.6129978939224785,1.268862460182873
10-6,0.05,0.1,1e-07,116,721,0.8057816450800289,1.6679112451824296
10-6,0.05,0.1,1e-06,116,721,0.7054411177391994,1.4602134216825127
10-6,0.05,0.3,0.0001,116,721,0.6340158733291521,1.3123681970254166
10-6,0.05,0.3,1e-05,116,721,0.6829678946359388,1.4136954328969786
10-6,0.05,0.5,0.001,116,721,0.6122238848599193,1.2672603159454134
10-6,0.05,0.3,1e-06,116,721,0.7708411288076165,1.5955868377464073
10-6,0.05,0.3,1e-07,116,721,0.6989305244348668,1.4467369521557996
10-6,0.05,0.5,0.0001,116,721,0.639525925181048,1.323773616224811
10-6,0.05,0.5,1e-05,116,721,0.7020597033080864,1.4532141320006098
10-6,0.05,0.5,1e-06,116,721,0.6927365355743103,1.4339158315257425
10-6,0.05,0.7,0.001,116,721,0.6115392954490972,1.2658432640882327
10-6,0.05,0.5,1e-07,116,721,0.9625986881004939,1.992511477872159
10-6,0.05,0.7,0.0001,116,721,0.6282247063913009,1.3003808894001463
10-6,0.05,0.7,1e-05,116,721,0.6689151735556841,1.3846072901497695
10-6,0.05,0.7,1e-06,116,721,0.6496492043609352,1.34472809103241
10-6,0.05,0.7,1e-07,116,721,0.9957064005225668,2.06104211044267
10-6,0.05,0.9,0.001,116,721,0.6104038315643382,1.2634929338300893
10-6,0.05,0.9,0.0001,116,721,0.6205456506769275,1.2844857849924083
10-6,0.05,0.9,1e-05,116,721,0.6346208609155675,1.3136204787133146
10-6,0.05,0.9,1e-07,116,721,0.8797936095057289,1.8211107980605628
10-6,0.05,0.1,0.001,116,722,0.611284075552033,1.265314976879276
10-6,0.05,0.9,1e-06,116,721,0.6389504101205777,1.322582340589543
10-6,0.05,0.1,0.0001,116,722,0.644694863887323,1.3344729552411503
10-6,0.05,0.1,1e-05,116,722,0.7081285013742391,1.4657761165048262
10-6,0.05,0.3,0.001,116,722,0.6090651488259792,1.2607219548599504
10-6,0.05,0.1,1e-07,116,722,0.854053957084624,1.7678315306779158
10-6,0.05,0.1,1e-06,116,722,0.8601446643504882,1.7804388656822274
10-6,0.05,0.3,0.0001,116,722,0.6323970965596757,1.3090174431409922
10-6,0.05,0.3,1e-05,116,722,0.6572683006388575,1.360499083630302
10-6,0.05,0.5,0.001,116,722,0.6092497511890216,1.2611040687478574
10-6,0.05,0.3,1e-07,116,722,0.6927817648928848,1.4340094530291894
10-6,0.05,0.3,1e-06,116,722,0.6800389459274828,1.4076327153887993
10-6,0.05,0.5,0.0001,116,722,0.635531917530422,1.315506301730247
10-6,0.05,0.5,1e-05,116,722,0.7238111613319677,1.4982381179137436
10-6,0.05,0.5,1e-07,116,722,0.7273488929665161,1.5055609731956046
10-6,0.05,0.5,1e-06,116,722,0.708578893518076,1.4667083965164573
10-6,0.05,0.7,0.001,116,722,0.6086558685999354,1.259874773622183
10-6,0.05,0.7,0.0001,116,722,0.6231954515554103,1.2899706861560194
10-6,0.05,0.7,1e-05,116,722,0.6583479556007515,1.3627338933493556
10-6,0.05,0.7,1e-06,116,722,0.6644413372050797,1.3753467640459043
10-6,0.05,0.9,0.001,116,722,0.6087706986282996,1.260112463692145
10-6,0.05,0.7,1e-07,116,722,0.9411782490502894,1.9481726779172004
10-6,0.05,0.9,0.0001,116,722,0.6140722583220313,1.2710863188105535
10-6,0.05,0.9,1e-05,116,722,0.6429030033803286,1.33076393021227
10-6,0.05,0.9,1e-06,116,722,0.7632292668523112,1.5798308196867392
10-6,0.05,0.1,0.001,116,723,0.6251672949603552,1.2940522631054667
10-6,0.05,0.9,1e-07,116,722,1.0972700725447733,2.271271757273399
10-6,0.05,0.1,0.0001,116,723,0.675003779256654,1.3972102750627864
10-6,0.05,0.1,1e-05,116,723,0.7420437859532999,1.5359783665540434
10-6,0.05,0.1,1e-07,116,723,0.7917503276216914,1.6388674064248947
10-6,0.05,0.3,0.001,116,723,0.6122525027541441,1.2673195529705834
10-6,0.05,0.1,1e-06,116,723,0.8051595039725506,1.6666234569142442
